DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME
2003-12-01,38.599998,58.200001,38.599998,57.049999,34.157635,12351800
2004-01-01,62.029999,63.700001,46.900002,48.430000,28.996563,36117100
2004-02-01,48.099998,54.250000,47.599998,53.360001,31.948311,12190700
2004-03-01,53.419998,54.689999,47.700001,51.099998,30.595177,14903100
2004-04-01,50.599998,51.299999,42.520000,43.000000,25.745449,12729600
2004-05-01,43.500000,48.230000,41.279999,47.500000,28.986839,11454800
2004-06-01,47.750000,48.500000,43.070000,46.299999,28.254538,10144300
2004-07-01,46.310001,50.349998,45.759998,49.939999,30.475849,6467400
2004-08-01,49.750000,50.560001,46.299999,50.360001,30.732159,5047400
2004-09-01,50.660000,53.900002,49.430000,53.759998,32.806995,6842800
2004-10-01,53.950001,55.279999,52.279999,52.619999,33.012516,6789800
2004-11-01,52.750000,57.119999,52.099998,56.349998,35.352619,5553000
2004-12-01,56.410000,56.500000,51.980000,53.689999,33.683804,5522900
2005-01-01,53.889999,56.119999,51.000000,56.099998,35.195786,6378800
2005-02-01,55.500000,63.750000,55.250000,62.930000,39.480751,8889800
2005-03-01,62.939999,65.699997,60.400002,63.220001,39.662701,12674000
2005-04-01,64.209999,65.500000,59.250000,59.709999,37.460606,10690900
2005-05-01,59.980000,64.870003,59.500000,64.480003,41.647072,7106200
2005-06-01,64.510002,75.000000,63.919998,73.449997,47.440720,11311100
2005-07-01,73.650002,90.199997,73.639999,89.230003,57.632881,11181800
2005-08-01,90.599998,95.650002,79.559998,82.150002,53.059967,19359200
2005-09-01,82.099998,84.440002,78.809998,83.370003,53.847946,12975100
2005-10-01,83.900002,84.220001,72.379997,76.730003,50.745327,13756900
2005-11-01,77.000000,79.900002,74.410004,78.699997,52.048183,9544700
2005-12-01,79.349998,82.839996,79.339996,81.959999,54.204182,7577800
2006-01-01,82.489998,100.400002,82.459999,100.019997,66.148140,13266400
2006-02-01,100.599998,101.230003,94.599998,97.230003,64.302971,11750400
2006-03-01,98.349998,105.839996,93.580002,104.949997,69.408592,10652400
2006-04-01,107.300003,120.000000,106.699997,112.400002,74.335663,10099100
2006-05-01,112.849998,123.000000,101.000000,108.599998,73.209991,15881900
2006-06-01,105.000000,108.690002,89.849998,107.970001,72.785301,18459800
2006-07-01,108.500000,115.000000,106.250000,114.400002,77.119926,10196600
2006-08-01,111.800003,117.419998,110.620003,112.180000,75.623383,10689200
2006-09-01,110.089996,111.989998,103.760002,107.650002,72.569588,13001300
2006-10-01,107.660004,112.709999,103.040001,110.389999,76.138931,10580000
2006-11-01,110.910004,128.100006,110.000000,128.100006,88.354004,10584100
2006-12-01,127.900002,142.600006,126.500000,140.779999,97.099724,7717100
2007-01-01,141.000000,141.399994,120.220001,123.330002,85.064003,17035700
2007-02-01,122.699997,124.989998,113.800003,116.370003,80.263489,13157700
2007-03-01,113.199997,118.489998,108.199997,117.089996,80.760094,18255200
2007-04-01,118.099998,119.230003,112.110001,112.139999,77.345932,8877100
2007-05-01,112.400002,132.440002,112.279999,129.240005,90.689240,18639700
2007-06-01,130.399994,152.050003,130.100006,148.679993,104.330536,12915100
2007-07-01,148.679993,160.410004,144.589996,147.259995,103.334099,11487500
2007-08-01,144.600006,150.080002,121.089996,144.330002,101.278076,18996500
2007-09-01,145.000000,189.580002,139.630005,185.110001,132.415039,16003200
2007-10-01,186.800003,266.809998,170.630005,262.600006,187.846100,46948100
2007-11-01,254.970001,257.480011,178.199997,191.740005,137.157715,32850700
2007-12-01,190.000000,206.110001,170.729996,175.470001,125.519264,14922900
2008-01-01,175.270004,182.970001,127.620003,142.279999,101.777397,28728800
2008-02-01,145.250000,159.000000,136.029999,146.820007,105.024986,23151500
2008-03-01,145.669998,146.690002,114.519997,125.309998,89.638222,24628100
2008-04-01,126.059998,152.259995,125.220001,151.139999,108.115227,27903600
2008-05-01,150.690002,158.490005,133.830002,142.550003,101.970543,23483000
2008-06-01,145.740005,146.750000,127.000000,128.860001,93.605110,25977000
2008-07-01,126.580002,138.639999,120.309998,133.460007,96.946594,20149200
2008-08-01,133.500000,135.399994,122.220001,129.199997,93.852081,13466700
2008-09-01,127.430000,129.600006,92.779999,102.730003,74.624039,22277800
2008-10-01,101.989998,105.519997,56.299999,74.580002,54.968185,28169000
2008-11-01,75.269997,83.860001,63.619999,82.580002,60.864475,17567500
2008-12-01,80.860001,95.029999,76.769997,88.980003,65.581505,18536800
2009-01-01,92.839996,103.290001,70.150002,73.769997,54.371185,18122800
2009-02-01,72.750000,86.800003,69.720001,70.870003,52.233780,18656700
2009-03-01,67.559998,86.589996,63.939999,79.699997,58.741802,23771900
2009-04-01,78.309998,90.430000,78.110001,86.910004,64.055832,15590600
2009-05-01,87.480003,117.339996,86.730003,116.290001,85.709976,15241200
2009-06-01,120.550003,123.690002,103.400002,110.480003,82.983276,13089800
2009-07-01,112.190002,121.180000,98.839996,117.750000,88.443886,13971100
2009-08-01,120.379997,123.000000,107.019997,109.750000,82.434967,9126500
2009-09-01,111.639999,122.300003,108.720001,113.750000,85.439423,9343400
2009-10-01,113.290001,135.919998,107.500000,120.040001,91.456848,11986000
2009-11-01,121.750000,133.270004,118.660004,124.900002,95.159599,8685400
2009-12-01,127.220001,130.070007,115.910004,118.959999,90.633995,8957700
2010-01-01,120.709999,132.389999,111.160004,111.489998,84.942703,8688100
2010-02-01,112.949997,117.400002,104.879997,111.919998,85.270325,8565500
2010-03-01,113.940002,120.669998,111.360001,117.220001,89.308327,9520900
2010-04-01,119.139999,123.180000,113.089996,115.129997,87.715981,8861200
2010-05-01,115.879997,116.169998,99.019997,107.300003,81.750389,13640800
2010-06-01,107.080002,118.720001,104.040001,109.730003,84.947563,10728900
2010-07-01,110.580002,115.989998,103.389999,114.470001,88.617027,6886300
2010-08-01,116.500000,118.050003,106.720001,108.769997,84.204376,6254500
2010-09-01,110.260002,116.930000,108.470001,116.419998,90.126625,6022400
2010-10-01,116.660004,130.220001,116.040001,122.949997,97.017319,7988000
2010-11-01,124.269997,136.500000,119.889999,122.839996,96.930519,6868400
2010-12-01,125.879997,132.139999,123.500000,131.490005,103.756065,5117500
2011-01-01,133.360001,140.779999,129.259995,139.270004,109.895088,4571000
2011-02-01,142.490005,144.070007,131.000000,136.330002,107.575195,4841100
2011-03-01,137.009995,152.899994,131.339996,152.250000,120.137337,5915100
2011-04-01,154.529999,158.830002,144.000000,145.580002,114.874207,6435500
2011-05-01,146.259995,146.449997,131.000000,144.119995,113.722115,7851500
2011-06-01,144.130005,146.619995,134.149994,146.029999,117.667061,6519200
2011-07-01,146.169998,150.000000,140.000000,142.229996,114.605133,4159600
2011-08-01,144.820007,144.820007,115.830002,128.500000,103.541862,9320700
2011-09-01,129.070007,130.220001,111.290001,120.489998,97.087608,5975700
2011-10-01,120.480003,136.880005,113.000000,129.610001,106.605461,7013300
2011-11-01,127.139999,135.679993,120.449997,130.750000,107.543144,4582300
2011-12-01,130.190002,131.179993,114.389999,124.309998,102.246162,4485500
2012-01-01,129.369995,149.869995,128.570007,145.500000,119.675156,4680600
2012-02-01,148.729996,153.350006,145.889999,150.229996,123.565590,3476500
2012-03-01,150.979996,152.990005,135.869995,140.529999,115.587257,4118900
2012-04-01,139.899994,150.610001,136.779999,148.820007,122.405876,2920300
2012-05-01,149.289993,151.750000,124.570000,126.070000,103.693787,3944100
2012-06-01,124.000000,138.589996,123.839996,129.139999,108.408806,3649400
2012-07-01,128.889999,130.660004,119.110001,124.940002,104.883049,2979500
2012-08-01,126.529999,128.279999,119.510002,120.300003,100.987907,3318100
2012-09-01,119.000000,131.990005,116.349998,129.160004,110.614563,3123800
2012-10-01,130.130005,142.770004,128.210007,135.759995,116.266899,2547300
2012-11-01,135.809998,138.029999,129.020004,133.149994,114.031654,2160900
2012-12-01,132.669998,143.940002,131.529999,143.779999,123.135345,2238000
2013-01-01,144.860001,146.679993,140.169998,142.199997,121.782227,1722000
2013-02-01,143.820007,143.839996,135.149994,136.979996,117.311745,1614400
2013-03-01,135.339996,140.089996,129.669998,131.820007,112.892632,2132700
2013-04-01,131.660004,132.669998,119.260002,127.860001,109.501221,2506000
2013-05-01,127.639999,132.190002,115.680000,115.680000,99.070091,1961400
2013-06-01,116.080002,118.250000,99.279999,110.669998,96.454437,4037000
2013-07-01,110.910004,121.800003,108.870003,116.580002,101.605286,3841000
2013-08-01,117.910004,119.989998,105.290001,108.800003,94.824638,3650700
2013-09-01,110.059998,115.309998,108.680000,109.949997,95.826912,3398900
2013-10-01,110.110001,118.820000,110.040001,113.269997,101.097321,3072900
2013-11-01,112.949997,123.989998,109.500000,119.040001,106.247246,3173200
2013-12-01,118.769997,119.419998,108.559998,109.739998,97.946671,2956000
2014-01-01,109.169998,109.169998,95.589996,95.910004,85.602928,4454600
2014-02-01,96.220001,106.129997,94.750000,105.599998,94.251572,4265300
2014-03-01,103.889999,110.800003,97.400002,108.500000,96.839943,4620400
2014-04-01,110.129997,116.169998,109.519997,115.320000,102.927010,3320200
2014-05-01,115.320000,121.790001,111.820000,118.900002,106.122299,3039300
2014-06-01,119.800003,126.760002,119.260002,125.550003,114.443504,2540500
2014-07-01,126.430000,140.880005,124.279999,129.070007,117.652122,3096800
2014-08-01,130.539993,146.000000,129.100006,141.800003,129.255966,2837100
2014-09-01,144.679993,150.800003,128.009995,128.509995,117.141647,2721500
2014-10-01,128.000000,130.259995,115.059998,125.500000,116.541740,3640000
2014-11-01,122.980003,123.809998,105.889999,107.019997,99.380844,3031200
2014-12-01,104.750000,115.150002,101.639999,110.959999,103.039627,4409800
2015-01-01,111.150002,115.790001,107.089996,108.570000,100.820221,3600900
2015-02-01,110.250000,116.980003,108.720001,116.370003,108.063454,2387500
2015-03-01,114.989998,115.320000,103.339996,111.209999,103.271767,3128000
2015-04-01,111.349998,136.979996,111.349998,128.919998,119.717621,5985500
2015-05-01,129.070007,130.970001,118.230003,118.489998,110.032120,3512400
2015-06-01,118.199997,119.129997,109.730003,110.809998,102.900322,2270500
2015-07-01,110.699997,112.500000,94.889999,98.389999,92.657074,3477000
2015-08-01,96.580002,96.699997,77.339996,83.540001,78.672340,3651800
2015-09-01,79.370003,80.489998,67.120003,69.699997,65.638748,3657100
2015-10-01,70.610001,84.050003,69.360001,78.629997,75.049149,3878000
2015-11-01,77.610001,80.830002,69.110001,71.209999,67.967072,3282200
2015-12-01,72.449997,73.370003,63.599998,65.589996,62.602993,3978700
2016-01-01,64.570000,65.099998,52.299999,61.119999,58.336563,3213000
2016-02-01,58.279999,67.879997,55.099998,65.540001,62.555275,3099400
2016-03-01,66.860001,72.540001,63.849998,66.300003,63.280666,3590100
2016-04-01,64.559998,76.059998,61.810001,73.059998,69.732819,3642600
2016-05-01,72.779999,73.089996,66.089996,68.519997,65.399567,3639000
2016-06-01,68.099998,74.220001,63.430000,67.919998,65.185104,3105100
2016-07-01,68.379997,71.099998,65.500000,68.150002,65.405846,2076200
2016-08-01,68.160004,70.059998,65.820000,66.059998,63.399994,2157300
2016-09-01,65.800003,67.919998,63.540001,66.800003,64.110207,2661800
2016-10-01,65.930000,73.410004,65.540001,67.730003,65.312836,2851600
2016-11-01,69.339996,71.180000,65.029999,70.540001,68.022552,2747000
2016-12-01,71.300003,78.089996,69.970001,73.699997,71.069771,2712600
2017-01-01,75.129997,81.800003,74.019997,79.489998,76.653137,2022800
2017-02-01,79.570000,79.849998,75.760002,75.959999,73.249130,1544900
2017-03-01,76.040001,76.379997,72.169998,73.250000,70.635834,2208500
2017-04-01,73.349998,74.419998,69.870003,70.250000,67.742897,1937700
2017-05-01,70.300003,70.720001,66.040001,66.300003,63.933868,2239500
2017-06-01,66.349998,66.930000,61.070000,61.279999,59.093025,2248900
2017-07-01,61.480000,65.430000,60.689999,64.610001,62.836983,1840900
2017-08-01,65.120003,65.290001,60.939999,64.320000,62.554939,2301800
2017-09-01,64.870003,65.620003,61.869999,64.110001,62.350704,2982700
2017-10-01,63.900002,65.820000,62.910000,65.500000,64.741936,1753700
2017-11-01,65.889999,72.000000,65.510002,67.540001,66.758324,2184200
2017-12-01,67.480003,71.180000,65.690002,69.940002,69.130554,1692200
2018-01-01,71.269997,82.330002,70.370003,79.019997,78.105461,2988900
2018-02-01,78.050003,80.480003,66.010002,69.199997,68.399109,3193800
2018-03-01,68.910004,71.400002,66.660004,69.739998,68.932861,2034200
2018-04-01,69.500000,75.739998,66.949997,73.610001,72.758080,2641100
2018-05-01,73.480003,84.099998,70.580002,83.199997,82.237083,4756200
2018-06-01,82.300003,85.019997,75.019997,75.220001,74.349442,1576900
